ID;Name;Longitude_WGS84;Latitude_WGS84;AdmArea;District;RouteNumbers;StationName;Direction;Pavilion;OperatingOrgName;EntryState;global_id;PlaceDescription;Works;geodata_center;geoarea
Локальный идентификатор;Наименование;Долгота в WGS-84;Широта в WGS-84;Административный округ;Район;Маршруты;Название остановки;Направление;Наличие павильона;Балансодержатель павильона ожидания (пилона, табло, АПБ);Состояние записи;global_id;Описание места расположения объекта;Работы;geodata_center;geoarea
1000249;«Болотниковская ул.», Болотниковская улица (от центра) (1000249);37.57694206;55.66462971;Юго-Западный административный округ;район Черёмушки;А993;Болотниковская ул.;от центра;да;ГУП «Мосгортранс»;активна;889142344;Севастопольский просп., д.28Г;;;
1000250;«Детский сад», Болотниковская улица (от центра) (1000250);37.57065776;55.66537521;Юго-Западный административный округ;район Черёмушки;А993;Детский сад;от центра;да;ГУП «Мосгортранс»;активна;889142345;ул. Цюрупы, д.11, к.3;;;
1000251;«Детский сад», Болотниковская улица (в центр) (1000251);37.57406307;55.66497972;Юго-Западный административный округ;район Черёмушки;А993;Детский сад;в центр;да;ГУП «Мосгортранс»;активна;889142346;Севастопольский просп., д.28, к.7;;;
1000252;«Новочерёмушкинская ул.», Болотниковская улица (от центра) (1000252);37.56453676;55.6666251;Юго-Западный административный округ;район Черёмушки;А993;Новочерёмушкинская ул.;от центра;да;ГУП «Мосгортранс»;активна;889142347;Новочерёмушкинская ул., д.63А;;;
1000253;«Новочерёмушкинская ул.», Болотниковская улица (в центр) (1000253);37.5643434;55.66639681;Юго-Западный административный округ;район Черёмушки;А993;Новочерёмушкинская ул.;в центр;да;ГУП «Мосгортранс»;активна;889142348;Новочерёмушкинская ул., д.63;;;
1000257;«Извилистый пр.», Енисейская улица (в центр) (1000257);37.66977687;55.88014853;Северо-Восточный административный округ;Бабушкинский район;А649;Извилистый пр.;в центр;да;ГУП «Мосгортранс»;активна;889142349;Енисейская ул.;;;
1000258;«Метро «Водный стадион», Ленинградское шоссе (от центра) (1000258);37.48280621;55.8382594;Северный административный округ;Войковский район;"А243; АН1; АТ6; АТ43";Метро «Водный стадион»;от центра;да;ГУП «Мосгортранс»;активна;889142350;Ленинградское ш., д.56;;;
1000259;«Метро «Водный стадион», Ленинградское шоссе (в центр) (1000259);37.48033973;55.83988277;Северный административный округ;Войковский район;"А243; АН1; АТ6; АТ43";Метро «Водный стадион»;в центр;да;ГУП «Мосгортранс»;активна;889142351;Ленинградское ш., д.41А;;;
1000262;«Дербеневская наб.», Дербеневская набережная (в центр) (1000262);37.6542231;55.72779372;Южный административный округ;Даниловский район;А984;Дербеневская наб.;в центр;нет;;активна;889142352;Дербеневская наб., д.1;;;
1000263;«Дербеневская наб.», Дербеневская набережная (в центр) (1000263);37.6541671;55.7275452;Южный административный округ;Даниловский район;А984;Дербеневская наб.;в центр;нет;;активна;889142353;Дербеневская наб., д.1;;;
1000264;«Динамовская ул.», 3-й Крутицкий переулок (от центра) (1000264);37.65908406;55.73049475;Центральный административный округ;Таганский район;А984;Динамовская ул.;от центра;нет;;активна;889142354;3-й Крутицкий пер., д.17;;;
1000266;«Кутузово», Кутузовское шоссе (в центр) (1000266);37.18616703;55.95785296;Зеленоградский административный округ;район Крюково;"АЗ-16; АЗ-32К";Кутузово;в центр;нет;;активна;889142355;пер. Кутузова, д.48;;;
1000267;«Кутузовская слобода», Кутузовское шоссе (от центра) (1000267);37.18600283;55.96444424;Зеленоградский административный округ;район Крюково;"А164к; А400к; А400т; АЗ-16; АЗ-32к";Кутузовская слобода;от центра;да;ГУП «Мосгортранс»;активна;889142356;Кутузовское ш., д.2309А;;;
1000268;«Кутузовская слобода», Кутузовское шоссе (в центр) (1000268);37.18556821;55.96281963;Зеленоградский административный округ;район Крюково;"А164к; А400к; А400т; АЗ-16; АЗ-32к";Кутузовская слобода;в центр;да;ГУП «Мосгортранс»;активна;889142357;пр. № 673, д.1;;;
1000269;«Мкр. Зелёный бор», Кутузовское шоссе (от центра) (1000269);37.18558216;55.9678273;Зеленоградский административный округ;район Крюково;"А164к; А400к; А400т; АЗ-16; АЗ-32к";Мкр. Зелёный бор;от центра;да;ГУП «Мосгортранс»;активна;889142358;ул. Радиоцентр, д.6;;;
1000270;«Мкр. Зелёный бор», Кутузовское шоссе (в центр) (1000270);37.18491728;55.96690824;Зеленоградский административный округ;район Крюково;"А164к; А400к; А400т; АЗ-16; АЗ-32к";Мкр. Зелёный бор;в центр;да;ГУП «Мосгортранс»;активна;889142359;;;;
1000271;«14-й мкр. Марьинского Парка», Проектируемый проезд № 933 (от центра) (1000271);37.7971805;55.67352315;Юго-Восточный административный округ;район Люблино;"А201; А541; А551; А657; АС4; Ас797";14-й мкр. Марьинского Парка;от центра;нет;;активна;889142360;Ставропольская ул., д.82;;;
